txn_id,error_code,recovery_class,amount,attempt,action,delay_h,reason,succeeded,_true_cause
6938,insufficient_funds,FUNDS,3419.08,1,RETRY,48.0,RETRY at +48h | p=0.403 pen=0.00 EV=1374.4 seq=2095.7 (best of 18 candidates),True,NO_FUNDS
6961,payment_declined,HARD_DECLINE,1446.08,1,RETRY,48.0,RETRY at +48h | p=0.311 pen=0.05 EV=435.8 seq=723.0 (best of 18 candidates),False,AUTH_FAIL
6961,payment_declined,HARD_DECLINE,1446.08,2,RETRY,120.0,RETRY at +120h | p=0.303 pen=0.08 EV=416.9 seq=416.9 (best of 3 candidates),False,AUTH_FAIL
6964,payment_declined,HARD_DECLINE,956.73,1,RETRY,48.0,RETRY at +48h | p=0.392 pen=0.04 EV=362.3 seq=548.2 (best of 18 candidates),False,AUTH_FAIL
6964,payment_declined,HARD_DECLINE,956.73,2,RETRY,168.0,RETRY at +168h | p=0.336 pen=0.05 EV=305.9 seq=305.9 (best of 3 candidates),False,AUTH_FAIL
6975,credit_failed,HARD_DECLINE,4667.4,1,NUDGE,2.0,NUDGE at +2h | p=0.149 pen=0.00 EV=692.3 seq=1875.6 (best of 18 candidates),False,LIMIT_EXCEEDED
6975,credit_failed,HARD_DECLINE,4667.4,2,NUDGE,12.0,NUDGE at +12h | p=0.126 pen=0.00 EV=588.4 seq=1802.6 (best of 13 candidates),False,LIMIT_EXCEEDED
6975,credit_failed,HARD_DECLINE,4667.4,3,NUDGE,24.0,NUDGE at +24h | p=0.111 pen=0.00 EV=516.6 seq=1752.2 (best of 9 candidates),False,LIMIT_EXCEEDED
6975,credit_failed,HARD_DECLINE,4667.4,4,RETRY,48.0,RETRY at +48h | p=0.303 pen=0.09 EV=1389.7 seq=1389.7 (best of 6 candidates),True,LIMIT_EXCEEDED
7052,insufficient_funds,FUNDS,2488.35,1,NUDGE,0.5,NUDGE at +0.5h | p=0.325 pen=0.00 EV=806.6 seq=1463.2 (best of 18 candidates),True,NO_FUNDS
7061,payment_declined,HARD_DECLINE,5122.0,1,NUDGE,0.5,NUDGE at +0.5h | p=0.166 pen=0.00 EV=847.2 seq=1643.3 (best of 18 candidates),False,NO_FUNDS
7061,payment_declined,HARD_DECLINE,5122.0,2,NUDGE,2.0,NUDGE at +2h | p=0.186 pen=0.00 EV=954.0 seq=1420.2 (best of 15 candidates),False,NO_FUNDS
7061,payment_declined,HARD_DECLINE,5122.0,3,NUDGE,12.0,NUDGE at +12h | p=0.112 pen=0.00 EV=573.1 seq=984.1 (best of 13 candidates),True,NO_FUNDS
7082,payment_declined,HARD_DECLINE,2421.52,1,RETRY,48.0,RETRY at +48h | p=0.657 pen=0.02 EV=1585.0 seq=2066.6 (best of 18 candidates),True,NO_FUNDS
7147,customer_bank_account_mismatch,METHOD_BROKEN,243.81,1,SWITCH_METHOD,0.5,SWITCH_METHOD at +0.5h | p=0.476 pen=0.00 EV=113.6 seq=170.9 (best of 18 candidates),False,INSTRUMENT_STATE
7147,customer_bank_account_mismatch,METHOD_BROKEN,243.81,2,SWITCH_METHOD,6.0,SWITCH_METHOD at +6h | p=0.459 pen=0.00 EV=109.4 seq=166.0 (best of 15 candidates),False,INSTRUMENT_STATE
7147,customer_bank_account_mismatch,METHOD_BROKEN,243.81,3,SWITCH_METHOD,24.0,SWITCH_METHOD at +24h | p=0.440 pen=0.00 EV=104.8 seq=163.4 (best of 11 candidates),False,INSTRUMENT_STATE
7147,customer_bank_account_mismatch,METHOD_BROKEN,243.81,4,SWITCH_METHOD,48.0,SWITCH_METHOD at +48h | p=0.440 pen=0.00 EV=104.8 seq=104.8 (best of 6 candidates),False,INSTRUMENT_STATE
7203,payment_cancelled,ABANDONED,3386.7,1,NUDGE,0.5,NUDGE at +0.5h | p=0.235 pen=0.00 EV=796.4 seq=1514.8 (best of 18 candidates),False,CUSTOMER_ABANDON
7203,payment_cancelled,ABANDONED,3386.7,2,NUDGE,2.0,NUDGE at +2h | p=0.278 pen=0.00 EV=939.6 seq=1580.7 (best of 15 candidates),False,CUSTOMER_ABANDON
7203,payment_cancelled,ABANDONED,3386.7,3,NUDGE,12.0,NUDGE at +12h | p=0.262 pen=0.00 EV=887.6 seq=1490.7 (best of 13 candidates),False,CUSTOMER_ABANDON
7203,payment_cancelled,ABANDONED,3386.7,4,NUDGE,24.0,NUDGE at +24h | p=0.242 pen=0.00 EV=817.6 seq=817.6 (best of 9 candidates),False,CUSTOMER_ABANDON
7213,insufficient_funds,FUNDS,1433.35,1,RETRY,120.0,RETRY at +120h | p=0.453 pen=0.00 EV=647.2 seq=917.4 (best of 18 candidates),False,NO_FUNDS
7213,insufficient_funds,FUNDS,1433.35,2,RETRY,168.0,RETRY at +168h | p=0.347 pen=0.00 EV=494.2 seq=494.2 (best of 1 candidates),False,NO_FUNDS
7255,gateway_technical_error,SOFT_TRANSIENT,1659.16,1,RETRY,120.0,RETRY at +120h | p=0.821 pen=0.00 EV=1359.0 seq=1605.3 (best of 18 candidates),True,GATEWAY_ISSUE
7297,payment_declined,HARD_DECLINE,1786.35,1,RETRY,48.0,RETRY at +48h | p=0.454 pen=0.05 EV=795.0 seq=1067.1 (best of 18 candidates),True,LIMIT_EXCEEDED
7418,card_declined,HARD_DECLINE,1907.98,1,RETRY,48.0,RETRY at +48h | p=0.626 pen=0.02 EV=1186.7 seq=1467.6 (best of 18 candidates),True,NO_FUNDS
7423,payment_failed,HARD_DECLINE,2550.53,1,SWITCH_METHOD,0.5,SWITCH_METHOD at +0.5h | p=0.399 pen=0.01 EV=1012.8 seq=1557.0 (best of 18 candidates),False,ISSUER_DOWN
7423,payment_failed,HARD_DECLINE,2550.53,2,SWITCH_METHOD,6.0,SWITCH_METHOD at +6h | p=0.354 pen=0.02 EV=895.7 seq=1480.4 (best of 15 candidates),False,ISSUER_DOWN
7423,payment_failed,HARD_DECLINE,2550.53,3,SWITCH_METHOD,24.0,SWITCH_METHOD at +24h | p=0.329 pen=0.02 EV=829.6 seq=1437.2 (best of 11 candidates),False,ISSUER_DOWN
7423,payment_failed,HARD_DECLINE,2550.53,4,SWITCH_METHOD,48.0,SWITCH_METHOD at +48h | p=0.358 pen=0.03 EV=905.1 seq=905.1 (best of 6 candidates),False,ISSUER_DOWN
7439,insufficient_funds,FUNDS,2029.02,1,RETRY,48.0,RETRY at +48h | p=0.429 pen=0.00 EV=867.1 seq=1214.9 (best of 18 candidates),True,NO_FUNDS
7446,authentication_failed,AUTH_FAILED,255.67,1,NUDGE,0.5,NUDGE at +0.5h | p=0.179 pen=0.00 EV=44.9 seq=73.3 (best of 18 candidates),False,AUTH_FAIL
7446,authentication_failed,AUTH_FAILED,255.67,2,NUDGE,2.0,NUDGE at +2h | p=0.139 pen=0.00 EV=34.6 seq=62.9 (best of 15 candidates),True,AUTH_FAIL
